queue_length,priority,num_doctors,arrival_rate,dept_load,time_of_day,free_doctors,wait_time
6,2,2,0.277,1,7,0,28.0
7,2,2,0.277,1,11,0,26.0
8,2,2,0.277,1,11,0,29.0
5,2,2,0.277,0,4,0,13.0
4,2,2,0.277,1,10,0,9.0
1,1,2,0.277,0,21,0,5.0
0,2,2,0.277,0,20,0,7.0
0,2,2,0.277,0,4,0,1.0
0,1,2,0.277,0,10,0,0.0
0,2,2,0.277,0,11,0,0.0
0,2,2,0.277,0,13,0,4.0
0,0,2,0.277,0,19,1,0.0
1,1,2,0.277,0,23,0,0.0
4,0,2,0.277,0,3,0,0.0
5,0,2,0.277,3,3,0,1.0
7,0,2,0.277,2,6,0,2.0
3,1,2,0.277,2,23,0,9.0
7,0,2,0.277,2,9,0,2.0
6,1,2,0.277,0,3,0,13.0
6,1,2,0.277,0,5,0,11.0
7,1,2,0.277,1,12,0,9.0
7,1,2,0.277,2,17,0,7.0
0,2,2,0.277,0,20,0,28.0
8,1,2,0.277,1,1,0,2.0
2,2,2,0.277,1,23,0,29.0
3,2,2,0.277,0,0,0,33.0
5,2,2,0.277,1,5,0,30.0
5,0,2,0.277,0,14,0,0.0
8,2,2,0.277,0,8,0,31.0
8,2,2,0.277,2,16,0,31.0
8,2,2,0.277,1,17,0,31.0
9,2,2,0.277,3,18,0,34.0
10,2,2,0.277,2,19,0,37.0
4,2,2,0.277,0,18,0,17.0
0,2,2,0.277,0,13,1,0.0
0,1,2,0.277,0,19,2,0.0
0,2,2,0.277,0,21,1,0.0
0,1,2,0.277,0,0,0,0.0
0,2,2,0.277,0,1,0,1.0
0,0,2,0.277,0,9,2,0.0
0,2,2,0.277,0,12,1,0.0
0,2,2,0.277,0,17,1,0.0
0,1,2,0.277,0,0,2,0.0
0,1,2,0.277,0,8,1,0.0
0,2,2,0.277,0,22,2,0.0
0,0,2,0.277,0,23,1,0.0
0,0,2,0.277,0,2,0,2.0
1,1,2,0.277,0,3,0,3.0
0,2,2,0.277,0,8,0,1.0
1,1,2,0.277,0,12,0,0.0
0,2,2,0.277,0,11,0,2.0
1,1,2,0.277,0,15,0,6.0
1,2,2,0.277,0,13,0,8.0
3,0,2,0.277,1,23,0,2.0
2,2,2,0.277,0,16,0,13.0
3,2,2,0.277,0,19,0,12.0
2,2,2,0.277,0,22,0,10.0
1,1,2,0.277,0,10,0,4.0
3,2,2,0.277,0,5,0,10.0
2,2,2,0.277,0,14,0,6.0
0,1,2,0.277,0,2,2,0.0
0,1,2,0.277,0,23,2,0.0
0,1,2,0.277,0,3,1,0.0
0,2,2,0.277,0,19,2,0.0
0,2,2,0.277,0,10,2,0.0
0,1,2,0.277,0,20,2,0.0
0,0,2,0.277,0,23,1,0.0
0,2,2,0.277,0,5,2,0.0
0,1,2,0.277,0,6,1,0.0
0,2,2,0.277,0,8,0,1.0
1,2,2,0.277,1,9,0,0.0
0,2,2,0.277,0,16,1,0.0
0,2,2,0.277,0,17,0,0.0
0,1,2,0.277,0,18,0,4.0
1,1,2,0.277,0,19,0,3.0
3,1,2,0.277,2,22,0,4.0
4,1,2,0.277,0,22,0,4.0
2,1,2,0.277,0,3,0,2.0
3,1,2,0.277,1,4,0,1.0
2,2,2,0.277,1,20,0,16.0
3,2,2,0.277,0,1,0,11.0
2,2,2,0.277,0,12,0,3.0
1,2,2,0.277,0,15,0,3.0
1,2,2,0.277,1,16,0,8.0
1,2,2,0.277,0,19,0,8.0
0,2,2,0.277,0,20,2,0.0
0,0,2,0.277,0,21,1,0.0
0,2,5,0.639,0,1,5,0.0
0,2,5,0.639,0,2,4,0.0
0,2,5,0.639,0,5,3,0.0
0,1,5,0.639,0,8,3,0.0
0,2,5,0.639,0,9,3,0.0
0,0,5,0.639,0,10,2,0.0
0,2,5,0.639,0,11,1,0.0
0,1,5,0.639,0,13,2,0.0
0,2,5,0.639,0,14,1,0.0
0,1,5,0.639,0,16,2,0.0
0,2,5,0.639,0,17,3,0.0
0,2,5,0.639,0,18,2,0.0
0,1,5,0.639,0,19,2,0.0
0,2,5,0.639,0,21,1,0.0
0,1,5,0.639,0,23,0,2.0
0,1,5,0.639,0,2,2,0.0
0,2,5,0.639,0,3,3,0.0
0,2,5,0.639,0,4,2,0.0
0,2,5,0.639,0,6,1,0.0
0,0,5,0.639,0,7,0,0.0
0,2,5,0.639,0,9,1,0.0
0,2,5,0.639,0,11,2,0.0
0,1,5,0.639,0,13,2,0.0
0,2,5,0.639,0,14,2,0.0
0,1,5,0.639,0,15,1,0.0
0,1,5,0.639,0,16,0,0.0
0,2,5,0.639,0,17,1,0.0
0,1,5,0.639,0,18,1,0.0
0,2,5,0.639,0,22,2,0.0
0,2,5,0.639,0,4,4,0.0
0,2,5,0.639,0,12,4,0.0
0,2,5,0.639,0,15,4,0.0
0,1,5,0.639,0,20,4,0.0
0,1,5,0.639,0,21,3,0.0
0,2,5,0.639,0,23,2,0.0
0,2,5,0.639,0,0,1,0.0
0,2,5,0.639,0,2,2,0.0
0,2,5,0.639,0,3,3,0.0
0,2,5,0.639,0,5,3,0.0
0,2,5,0.639,0,6,2,0.0
1,0,5,0.639,0,10,3,0.0
0,2,5,0.639,0,10,3,0.0
0,2,5,0.639,0,13,2,0.0
1,2,5,0.639,1,13,2,0.0
0,1,5,0.639,0,14,0,0.0
0,2,5,0.639,0,15,1,0.0
1,2,5,0.639,1,15,1,1.0
1,2,5,0.639,0,16,0,0.0
0,2,5,0.639,0,17,0,0.0
0,1,5,0.639,0,18,0,1.0
1,1,5,0.639,0,20,0,0.0
1,2,5,0.639,0,19,0,3.0
1,2,5,0.639,0,21,0,1.0
1,1,5,0.639,0,0,0,0.0
0,2,5,0.639,0,23,0,1.0
0,2,5,0.639,0,1,0,0.0
1,1,5,0.639,0,3,0,2.0
2,1,5,0.639,0,6,0,0.0
0,2,5,0.639,0,2,0,6.0
2,2,5,0.639,0,5,0,3.0
2,2,5,0.639,0,7,0,1.0
0,2,5,0.639,0,16,4,0.0
0,1,5,0.639,0,17,3,0.0
0,0,5,0.639,0,19,3,0.0
0,2,5,0.639,0,22,3,0.0
0,2,5,0.639,0,23,2,0.0
0,1,5,0.639,0,6,3,0.0
0,2,5,0.639,0,15,5,0.0
0,2,5,0.639,0,2,5,0.0
0,2,5,0.639,0,3,4,0.0
0,2,5,0.639,0,9,4,0.0
0,1,5,0.639,0,12,4,0.0
0,0,5,0.639,0,13,3,0.0
0,0,5,0.639,0,14,3,0.0
0,2,5,0.639,0,15,2,0.0
0,0,5,0.639,0,16,2,0.0
0,0,5,0.639,0,20,4,0.0
0,2,5,0.639,0,21,3,0.0
0,2,5,0.639,0,22,2,0.0
0,2,5,0.639,0,23,1,0.0
0,2,5,0.639,0,0,1,0.0
0,2,5,0.639,0,1,0,1.0
1,2,5,0.639,0,2,0,2.0
1,2,5,0.639,0,3,0,2.0
1,1,5,0.639,0,8,0,0.0
0,2,5,0.639,0,6,0,2.0
0,2,5,0.639,0,9,0,2.0
1,2,5,0.639,0,10,0,1.0
1,0,5,0.639,0,12,0,0.0
2,2,5,0.639,0,11,0,3.0
1,2,5,0.639,0,13,0,1.0
1,0,5,0.639,1,17,0,0.0
2,2,5,0.639,0,14,0,3.0
0,1,5,0.639,0,18,0,0.0
0,2,5,0.639,0,21,1,0.0
0,2,5,0.639,0,23,0,0.0
0,0,5,0.639,0,0,0,0.0
0,2,5,0.639,0,4,2,0.0
0,0,5,0.639,0,8,3,0.0
0,2,5,0.639,0,2,5,0.0
0,0,5,0.639,0,4,4,0.0
0,0,5,0.639,0,5,3,0.0
1,2,5,0.639,1,5,3,0.0
0,1,5,0.639,0,7,2,0.0
0,2,5,0.639,0,9,2,0.0
0,2,5,0.639,0,10,2,0.0
0,2,5,0.639,0,11,1,0.0
0,0,5,0.639,0,12,0,1.0
1,2,5,0.639,0,13,0,1.0
1,2,5,0.639,0,14,0,0.0
1,0,5,0.639,0,17,0,1.0
2,1,5,0.639,1,18,0,1.0
2,1,5,0.639,0,20,0,0.0
0,2,5,0.639,0,16,0,5.0
1,1,5,0.639,0,22,0,0.0
1,1,5,0.639,0,23,0,1.0
2,1,5,0.639,1,0,0,1.0
2,2,5,0.639,0,19,0,6.0
2,0,5,0.639,0,2,0,0.0
2,0,5,0.639,0,3,0,0.0
2,1,5,0.639,0,4,0,0.0
3,0,5,0.639,1,6,0,1.0
2,1,5,0.639,0,5,0,2.0
3,2,5,0.639,0,0,0,7.0
3,2,5,0.639,0,1,0,7.0
3,0,5,0.639,0,13,0,0.0
0,1,5,0.639,0,9,0,5.0
2,1,5,0.639,0,12,0,3.0
1,2,5,0.639,0,11,0,5.0
3,2,5,0.639,1,14,0,2.0
2,1,5,0.639,0,17,0,1.0
3,2,5,0.639,2,15,0,4.0
3,2,5,0.639,0,16,0,4.0
3,2,5,0.639,0,18,0,4.0
1,2,5,0.639,0,21,0,1.0
0,0,5,0.639,0,23,0,0.0
0,0,5,0.639,0,0,0,3.0
1,1,5,0.639,0,3,0,0.0
0,0,5,0.639,0,5,2,0.0
0,2,5,0.639,0,6,1,0.0
0,0,5,0.639,0,8,2,0.0
0,1,5,0.639,0,2,5,0.0
0,2,5,0.639,0,8,5,0.0
0,2,5,0.639,0,15,4,0.0
0,0,5,0.639,0,19,4,0.0
0,2,5,0.639,0,20,3,0.0
0,2,5,0.639,0,21,3,0.0
0,1,5,0.639,0,22,2,0.0
0,2,5,0.639,0,23,1,0.0
0,2,5,0.639,0,1,0,2.0
1,2,5,0.639,0,3,0,0.0
1,0,5,0.639,0,5,0,0.0
0,2,5,0.639,0,4,0,1.0
0,2,5,0.639,0,6,0,0.0
0,1,5,0.639,0,7,0,3.0
2,1,5,0.639,1,8,0,2.0
3,1,5,0.639,2,9,0,2.0
2,1,5,0.639,0,11,0,1.0
1,2,5,0.639,0,8,0,6.0
4,0,5,0.639,1,16,0,1.0
3,1,5,0.639,1,15,0,3.0
2,2,5,0.639,1,12,0,6.0
2,2,5,0.639,0,13,0,6.0
3,2,5,0.639,0,14,0,6.0
4,2,5,0.639,0,18,0,3.0
3,1,5,0.639,0,22,0,1.0
5,1,5,0.639,1,23,0,1.0
6,1,5,0.639,1,3,0,1.0
7,1,5,0.639,1,4,0,0.0
3,2,5,0.639,1,19,0,9.0
3,2,5,0.639,2,20,0,9.0
3,2,5,0.639,0,21,0,10.0
4,2,5,0.639,0,23,0,9.0
5,2,5,0.639,0,0,0,11.0
5,2,5,0.639,0,1,0,11.0
4,2,5,0.639,1,7,0,6.0
0,2,5,0.639,0,9,5,0.0
0,2,5,0.639,0,12,4,0.0
0,2,5,0.639,0,13,3,0.0
0,2,5,0.639,0,15,3,0.0
0,0,5,0.639,0,19,2,0.0
0,0,5,0.639,0,21,3,0.0
0,2,5,0.639,0,23,3,0.0
0,2,5,0.639,0,0,2,0.0
0,1,5,0.639,0,1,1,0.0
0,0,5,0.639,0,2,0,2.0
0,0,5,0.639,0,5,0,0.0
0,2,5,0.639,0,7,1,0.0
0,2,5,0.639,0,8,0,0.0
0,2,5,0.639,0,9,0,0.0
0,2,5,0.639,0,11,1,0.0
0,2,5,0.639,0,12,1,0.0
0,1,5,0.639,0,14,1,0.0
0,1,5,0.639,0,15,0,0.0
0,2,5,0.639,0,16,0,0.0
0,2,5,0.639,0,17,0,1.0
1,0,5,0.639,0,20,0,0.0
0,2,5,0.639,0,19,0,1.0
0,1,5,0.639,0,21,1,0.0
0,2,5,0.639,0,22,0,0.0
0,2,5,0.639,0,23,0,1.0
0,2,5,0.639,0,1,0,0.0
0,2,5,0.639,0,2,1,0.0
0,2,5,0.639,0,4,1,0.0
0,1,5,0.639,0,5,0,0.0
0,2,5,0.639,0,6,0,0.0
0,2,5,0.639,0,11,2,0.0
0,0,5,0.639,0,12,3,0.0
0,2,5,0.639,0,16,3,0.0
0,2,5,0.639,0,21,3,0.0
0,1,5,0.639,0,10,5,0.0
0,1,5,0.639,0,12,4,0.0
0,2,5,0.639,0,13,3,0.0
0,2,5,0.639,0,17,2,0.0
0,2,5,0.639,0,19,3,0.0
0,2,5,0.639,0,20,3,0.0
0,2,5,0.639,0,21,3,0.0
0,1,5,0.639,0,22,2,0.0
0,1,5,0.639,0,0,3,0.0
0,2,5,0.639,0,1,3,0.0
0,1,5,0.639,0,2,2,0.0
0,1,5,0.639,0,5,2,0.0
0,2,5,0.639,0,6,1,0.0
0,2,5,0.639,0,8,3,0.0
0,0,5,0.639,0,10,2,0.0
0,1,5,0.639,0,11,2,0.0
0,2,5,0.639,0,12,1,0.0
0,1,5,0.639,0,14,2,0.0
0,1,5,0.639,0,15,2,0.0
0,2,5,0.639,0,16,1,0.0
0,0,5,0.639,0,18,1,0.0
0,2,5,0.639,0,19,0,0.0
1,0,5,0.639,0,21,0,0.0
1,1,5,0.639,0,22,0,0.0
0,2,5,0.639,0,20,0,2.0
0,1,5,0.639,0,0,0,1.0
1,2,5,0.639,1,1,0,1.0
2,2,5,0.639,0,1,0,2.0
3,0,5,0.639,2,4,0,0.0
3,2,5,0.639,2,1,0,4.0
3,0,5,0.639,1,7,0,0.0
3,2,5,0.639,2,2,0,5.0
2,0,5,0.639,0,9,0,2.0
4,0,5,0.639,0,11,0,1.0
3,1,5,0.639,0,10,0,4.0
3,1,5,0.639,0,13,0,1.0
2,0,5,0.639,0,15,0,0.0
3,2,5,0.639,0,3,0,13.0
1,0,5,0.639,0,18,0,2.0
2,2,5,0.639,0,6,0,14.0
2,2,5,0.639,1,19,0,2.0
0,1,5,0.639,0,5,5,0.0
0,0,5,0.639,0,16,5,0.0
0,0,5,0.639,0,18,4,0.0
0,2,5,0.639,0,21,3,0.0
0,2,5,0.639,0,23,3,0.0
0,1,5,0.639,0,0,2,0.0
0,2,5,0.639,0,1,1,0.0
0,1,5,0.639,0,3,2,0.0
0,1,5,0.639,0,5,2,0.0
0,2,5,0.639,0,7,1,0.0
1,1,5,0.639,0,8,1,0.0
0,2,5,0.639,0,8,1,0.0
0,2,5,0.639,0,9,0,1.0
0,1,5,0.639,0,11,1,0.0
0,1,5,0.639,0,12,1,0.0
0,2,5,0.639,0,13,1,0.0
0,1,5,0.639,0,14,0,0.0
0,2,5,0.639,0,15,0,0.0
0,1,5,0.639,0,17,1,0.0
0,1,5,0.639,0,19,2,0.0
0,2,5,0.639,0,20,2,0.0
0,2,5,0.639,0,21,1,0.0
0,2,5,0.639,0,22,0,0.0
0,2,5,0.639,0,23,0,1.0
1,2,5,0.639,0,23,0,3.0
2,0,5,0.639,0,4,0,0.0
1,2,5,0.639,0,2,0,2.0
1,2,5,0.639,0,3,0,1.0
0,2,5,0.639,0,5,0,0.0
0,1,5,0.639,0,6,0,1.0
0,2,5,0.639,0,8,0,0.0
0,2,5,0.639,0,9,0,1.0
0,0,5,0.639,0,11,0,0.0
0,2,5,0.639,0,16,2,0.0
0,2,5,0.639,0,18,3,0.0
0,0,5,0.639,0,23,5,0.0
0,1,5,0.639,0,1,4,0.0
0,1,5,0.639,0,19,5,0.0
0,2,5,0.639,0,22,4,0.0
0,2,3,0.632,0,5,3,0.0
0,2,3,0.632,0,6,2,0.0
0,2,3,0.632,0,7,1,0.0
0,2,3,0.632,0,9,0,2.0
2,1,3,0.632,0,12,0,0.0
3,1,3,0.632,0,13,0,0.0
1,2,3,0.632,0,10,0,4.0
2,2,3,0.632,0,11,0,4.0
3,1,3,0.632,1,16,0,0.0
4,1,3,0.632,2,18,0,0.0
4,0,3,0.632,0,19,0,1.0
6,0,3,0.632,0,21,0,0.0
8,1,3,0.632,2,23,0,1.0
3,2,3,0.632,1,12,0,13.0
2,2,3,0.632,1,15,0,10.0
8,1,3,0.632,3,3,0,0.0
10,0,3,0.632,3,6,0,1.0
2,2,3,0.632,0,16,0,15.0
3,2,3,0.632,1,17,0,16.0
5,2,3,0.632,1,20,0,14.0
8,1,3,0.632,1,12,0,1.0
5,2,3,0.632,2,21,0,17.0
7,2,3,0.632,1,21,0,19.0
7,2,3,0.632,1,22,0,19.0
7,0,3,0.632,3,18,0,0.0
9,2,3,0.632,0,0,0,21.0
7,2,3,0.632,2,2,0,22.0
8,2,3,0.632,1,4,0,22.0
9,2,3,0.632,0,5,0,22.0
7,2,3,0.632,0,11,0,17.0
8,2,3,0.632,2,14,0,18.0
7,2,3,0.632,1,17,0,15.0
5,2,3,0.632,1,1,0,9.0
0,1,3,0.632,0,21,3,0.0
0,2,3,0.632,0,22,2,0.0
0,0,3,0.632,0,23,1,0.0
0,2,3,0.632,0,1,0,1.0
1,1,3,0.632,0,3,0,0.0
1,2,3,0.632,0,2,0,1.0
0,2,3,0.632,0,5,0,1.0
4,1,3,0.632,0,11,0,0.0
4,1,3,0.632,1,12,0,0.0
5,0,3,0.632,0,15,0,0.0
5,0,3,0.632,0,16,0,0.0
1,2,3,0.632,1,6,0,12.0
1,2,3,0.632,0,7,0,14.0
7,1,3,0.632,0,22,0,0.0
8,1,3,0.632,2,0,0,0.0
2,2,3,0.632,0,8,0,16.0
8,0,3,0.632,2,2,0,0.0
8,1,3,0.632,1,3,0,5.0
9,1,3,0.632,0,4,0,4.0
12,0,3,0.632,3,11,0,0.0
11,1,3,0.632,0,10,0,4.0
14,1,3,0.632,3,14,0,1.0
3,2,3,0.632,0,9,0,30.0
4,2,3,0.632,1,13,0,28.0
5,2,3,0.632,1,18,0,25.0
12,0,3,0.632,1,20,0,3.0
6,2,3,0.632,1,18,0,30.0
6,2,3,0.632,0,20,0,29.0
7,2,3,0.632,1,21,0,31.0
7,2,3,0.632,2,23,0,29.0
7,2,3,0.632,0,1,0,31.0
10,2,3,0.632,2,5,0,28.0
11,2,3,0.632,2,7,0,27.0
12,2,3,0.632,2,8,0,30.0
12,2,3,0.632,2,12,0,28.0
13,2,3,0.632,1,13,0,29.0
12,2,3,0.632,3,16,0,26.0
12,2,3,0.632,4,18,0,26.0
1,1,3,0.632,0,23,0,2.0
4,2,3,0.632,3,15,0,11.0
2,2,3,0.632,0,0,0,2.0
1,1,3,0.632,1,3,0,6.0
3,1,3,0.632,0,7,0,4.0
3,1,3,0.632,0,10,0,1.0
2,0,3,0.632,0,12,0,4.0
3,1,3,0.632,1,13,0,3.0
3,2,3,0.632,0,1,0,17.0
5,1,3,0.632,2,20,0,1.0
6,1,3,0.632,1,20,0,2.0
7,0,3,0.632,0,23,0,0.0
8,0,3,0.632,2,0,0,4.0
7,1,3,0.632,2,0,0,5.0
10,1,3,0.632,3,1,0,5.0
13,0,3,0.632,2,7,0,0.0
16,0,3,0.632,2,11,0,2.0
11,1,3,0.632,4,2,0,12.0
17,1,3,0.632,1,14,0,0.0
16,0,3,0.632,3,17,0,0.0
16,0,3,0.632,4,18,0,2.0
2,2,3,0.632,0,4,0,41.0
4,2,3,0.632,0,15,0,31.0
5,2,3,0.632,0,16,0,32.0
4,2,3,0.632,1,18,0,33.0
4,2,3,0.632,0,19,0,33.0
7,2,3,0.632,1,20,0,36.0
7,2,3,0.632,1,22,0,34.0
9,2,3,0.632,0,0,0,36.0
12,2,3,0.632,1,3,0,36.0
13,2,3,0.632,1,4,0,36.0
13,2,3,0.632,2,5,0,36.0
13,2,3,0.632,0,6,0,40.0
11,0,3,0.632,1,0,0,0.0
10,1,3,0.632,2,23,0,2.0
13,2,3,0.632,3,8,0,44.0
14,2,3,0.632,3,9,0,45.0
10,1,3,0.632,3,8,0,0.0
15,2,3,0.632,2,10,0,47.0
10,0,3,0.632,2,14,0,0.0
9,1,3,0.632,0,12,0,3.0
17,2,3,0.632,3,12,0,52.0
9,0,3,0.632,2,17,0,1.0
10,1,3,0.632,1,21,0,1.0
11,1,3,0.632,2,21,0,3.0
17,2,3,0.632,5,20,0,53.0
16,2,3,0.632,5,22,0,51.0
16,2,3,0.632,1,0,0,51.0
14,2,3,0.632,2,6,0,46.0
15,2,3,0.632,2,8,0,45.0
14,2,3,0.632,0,12,0,42.0
12,0,3,0.632,2,8,0,0.0
10,2,3,0.632,2,2,0,31.0
11,2,3,0.632,1,3,0,33.0
9,2,3,0.632,2,16,0,20.0
12,1,3,0.632,3,13,0,0.0
9,2,3,0.632,2,20,0,19.0
12,2,3,0.632,1,21,0,19.0
12,1,3,0.632,3,17,0,0.0
12,2,3,0.632,3,23,0,20.0
13,2,3,0.632,0,0,0,20.0
10,1,3,0.632,0,22,0,0.0
10,0,3,0.632,1,23,0,3.0
13,2,3,0.632,2,1,0,25.0
10,0,3,0.632,1,3,0,2.0
12,2,3,0.632,1,2,0,30.0
13,2,3,0.632,1,3,0,31.0
13,2,3,0.632,2,4,0,31.0
7,1,3,0.632,1,12,0,2.0
11,2,3,0.632,2,7,0,33.0
12,2,3,0.632,3,9,0,34.0
12,2,3,0.632,1,10,0,33.0
13,2,3,0.632,3,11,0,35.0
3,1,3,0.632,0,0,0,3.0
12,2,3,0.632,2,15,0,37.0
12,2,3,0.632,1,16,0,36.0
11,2,3,0.632,0,1,0,31.0
3,1,3,0.632,0,11,0,1.0
4,2,3,0.632,1,2,0,10.0
4,1,3,0.632,0,15,0,0.0
5,2,3,0.632,2,3,0,12.0
3,0,3,0.632,0,16,0,2.0
2,2,3,0.632,2,10,0,11.0
4,2,3,0.632,0,12,0,11.0
6,0,3,0.632,1,1,0,0.0
7,0,3,0.632,1,3,0,0.0
3,2,3,0.632,1,13,0,14.0
6,1,3,0.632,1,4,0,2.0
4,2,3,0.632,1,17,0,13.0
8,1,3,0.632,0,9,0,0.0
8,1,3,0.632,1,11,0,1.0
9,1,3,0.632,2,12,0,2.0
9,0,3,0.632,1,15,0,1.0
9,1,3,0.632,3,14,0,3.0
4,2,3,0.632,0,19,0,23.0
10,1,3,0.632,1,22,0,1.0
11,1,3,0.632,1,23,0,0.0
4,2,3,0.632,0,22,0,28.0
5,2,3,0.632,2,23,0,29.0
5,2,3,0.632,0,0,0,31.0
6,2,3,0.632,0,2,0,30.0
7,2,3,0.632,1,5,0,27.0
6,2,3,0.632,1,7,0,28.0
8,1,3,0.632,1,12,0,2.0
7,2,3,0.632,1,8,0,32.0
8,2,3,0.632,1,18,0,24.0
8,2,3,0.632,0,20,0,23.0
9,2,3,0.632,2,21,0,23.0
12,2,3,0.632,1,23,0,24.0
11,2,3,0.632,1,1,0,22.0
11,2,3,0.632,2,3,0,22.0
1,1,3,0.632,0,2,0,4.0
11,2,3,0.632,0,7,0,23.0
0,2,3,0.632,0,14,3,0.0
0,1,3,0.632,0,17,2,0.0
0,0,3,0.632,0,18,1,0.0
0,1,3,0.632,0,19,1,0.0
1,0,3,0.632,0,21,0,0.0
2,1,3,0.632,0,21,0,4.0
2,1,3,0.632,0,22,0,5.0
3,1,3,0.632,1,2,0,1.0
0,2,3,0.632,0,21,0,9.0
3,2,3,0.632,1,23,0,8.0
2,2,3,0.632,0,4,0,3.0
3,2,3,0.632,0,5,0,4.0
9,1,3,0.632,2,14,0,0.0
4,2,3,0.632,0,6,0,10.0
5,2,3,0.632,1,6,0,10.0
10,0,3,0.632,2,18,0,2.0
12,0,3,0.632,1,20,0,1.0
12,0,3,0.632,2,21,0,3.0
13,0,3,0.632,3,0,0,3.0
11,1,3,0.632,1,19,0,8.0
13,0,3,0.632,3,5,0,0.0
6,2,3,0.632,0,6,0,24.0
6,2,3,0.632,0,7,0,26.0
5,2,3,0.632,1,8,0,26.0
5,2,3,0.632,0,11,0,24.0
11,0,3,0.632,2,12,0,1.0
11,1,3,0.632,2,16,0,1.0
6,2,3,0.632,1,13,0,29.0
7,2,3,0.632,0,14,0,29.0
8,2,3,0.632,1,14,0,31.0
10,2,3,0.632,2,14,0,33.0
10,2,3,0.632,1,15,0,37.0
6,1,3,0.632,3,5,0,0.0
11,2,3,0.632,2,16,0,40.0
12,2,3,0.632,2,23,0,34.0
13,2,3,0.632,2,1,0,33.0
12,2,3,0.632,2,4,0,32.0
3,0,3,0.632,1,15,0,0.0
2,1,3,0.632,0,13,0,4.0
4,0,3,0.632,2,18,0,1.0
4,1,3,0.632,1,17,0,3.0
4,1,3,0.632,2,20,0,3.0
3,1,3,0.632,1,1,0,0.0
4,0,3,0.632,2,2,0,3.0
4,0,3,0.632,1,6,0,0.0
4,1,3,0.632,0,7,0,2.0
5,1,3,0.632,1,8,0,1.0
4,1,3,0.632,0,10,0,2.0
6,0,3,0.632,0,14,0,0.0
6,0,3,0.632,1,15,0,0.0
5,1,3,0.632,0,13,0,6.0
6,1,3,0.632,0,16,0,5.0
9,1,3,0.632,2,20,0,2.0
12,2,3,0.632,2,7,0,66.0
13,2,3,0.632,3,9,0,66.0
3,2,3,0.632,0,16,0,37.0
12,1,3,0.632,4,6,0,0.0
4,2,3,0.632,1,1,0,30.0
11,1,3,0.632,4,8,0,4.0
5,2,3,0.632,1,12,0,25.0
7,2,3,0.632,1,17,0,20.0
8,2,3,0.632,1,18,0,22.0
9,2,3,0.632,1,19,0,23.0
10,2,3,0.632,1,21,0,22.0
10,2,3,0.632,2,22,0,22.0
10,2,3,0.632,1,23,0,24.0
4,1,3,0.632,0,4,0,0.0
11,2,3,0.632,2,0,0,29.0
3,1,3,0.632,1,7,0,1.0
11,2,3,0.632,3,2,0,30.0
12,2,3,0.632,3,3,0,34.0
11,2,3,0.632,0,6,0,31.0
2,2,3,0.632,1,12,0,1.0
0,2,3,0.632,0,14,0,2.0
0,0,3,0.632,0,17,1,0.0
0,2,3,0.632,0,21,1,0.0
0,0,3,0.632,0,23,1,0.0
0,0,3,0.632,0,4,2,0.0
0,0,3,0.632,0,6,2,0.0
0,0,3,0.632,0,8,1,0.0
0,2,3,0.632,0,10,0,0.0
0,1,3,0.632,0,11,0,0.0
1,0,3,0.632,0,14,0,2.0
5,1,3,0.632,1,17,0,0.0
0,2,3,0.632,0,12,0,6.0
7,0,3,0.632,2,21,0,0.0
2,2,3,0.632,1,14,0,8.0
3,2,3,0.632,0,14,0,10.0
8,0,3,0.632,2,1,0,0.0
9,0,3,0.632,0,3,0,1.0
8,1,3,0.632,2,2,0,4.0
11,1,3,0.632,1,3,0,4.0
4,2,3,0.632,0,14,0,17.0
5,2,3,0.632,1,16,0,21.0
12,1,3,0.632,5,14,0,0.0
5,2,3,0.632,0,18,0,21.0
5,2,3,0.632,1,19,0,21.0
10,1,3,0.632,3,17,0,1.0
11,1,3,0.632,0,18,0,1.0
10,1,3,0.632,0,22,0,0.0
6,2,3,0.632,1,20,0,26.0
7,2,3,0.632,2,22,0,27.0
7,2,3,0.632,3,0,0,28.0
7,2,3,0.632,0,1,0,28.0
10,2,3,0.632,0,3,0,30.0
12,2,3,0.632,1,4,0,31.0
4,1,3,0.632,0,13,0,1.0
12,2,3,0.632,3,5,0,35.0
13,2,3,0.632,4,6,0,35.0
11,2,3,0.632,4,8,0,34.0
3,0,3,0.632,0,22,0,0.0
2,1,3,0.632,1,21,0,2.0
12,2,3,0.632,3,10,0,37.0
0,1,2,0.437,0,6,2,0.0
0,2,2,0.437,0,15,1,0.0
0,2,2,0.437,0,19,2,0.0
0,2,2,0.437,0,20,1,0.0
0,2,2,0.437,0,22,0,6.0
1,2,2,0.437,0,0,0,5.0
1,2,2,0.437,0,5,0,6.0
1,0,2,0.437,0,12,0,1.0
3,0,2,0.437,0,20,0,0.0
1,2,2,0.437,0,7,0,13.0
1,2,2,0.437,0,14,0,10.0
2,2,2,0.437,1,15,0,10.0
0,0,2,0.437,0,6,2,0.0
0,1,2,0.437,0,8,1,0.0
0,2,2,0.437,0,10,0,2.0
0,0,2,0.437,0,17,1,0.0
0,0,2,0.437,0,20,0,1.0
1,1,2,0.437,1,22,0,0.0
1,2,2,0.437,0,21,0,6.0
0,1,2,0.437,0,5,0,2.0
0,0,2,0.437,0,11,1,0.0
0,1,2,0.437,0,13,0,0.0
0,0,2,0.437,0,14,0,2.0
